113.1788727	37.81474309	3689.026	63.317	
113.1788262	37.81486838	3689.121	63.332	
113.178779	37.81499388	3689.246	63.347	
113.1787307	37.81511934	3689.395	63.362	
113.1786817	37.8152447	3689.557	63.377	
113.1786319	37.81537005	3689.729	63.392	
113.1785812	37.81549531	3689.885	63.407	
113.1785297	37.81562035	3690.058	63.422	
113.1784772	37.81574517	3690.229	63.437	
113.178424	37.81586993	3690.401	63.452	
113.1783698	37.81599463	3690.591	63.467	
113.1783149	37.81611913	3690.758	63.482	
113.1782592	37.81624352	3690.931	63.497	
113.1782028	37.81636774	3691.106	63.512	
113.1781454	37.81649176	3691.289	63.527	
113.1780871	37.81661563	3691.481	63.542	
113.1780283	37.81673953	3691.654	63.557	
113.1779688	37.81686331	3691.842	63.572	
113.1779086	37.81698708	3692.016	63.587	
113.1778474	37.81711058	3692.184	63.602	
113.1777853	37.8172341	3692.339	63.617	
113.1777225	37.81735745	3692.497	63.632	
113.1776587	37.81748052	3692.666	63.647	
113.1775939	37.81760356	3692.829	63.662	
113.1775286	37.81772655	3693.025	63.677	
113.1774624	37.81784932	3693.204	63.692	
113.1773956	37.81797201	3693.388	63.707	
113.1773284	37.81809468	3693.574	63.722	
113.1772608	37.81821719	3693.744	63.737	
113.1771932	37.81833981	3693.939	63.752	
113.1771253	37.81846248	3694.121	63.767	
113.1770574	37.81858528	3694.307	63.782	
113.1769897	37.81870825	3694.494	63.797	
113.1769216	37.81883127	3694.666	63.812	
113.1768532	37.81895449	3694.84	63.827	
113.1767849	37.81907782	3695.013	63.842	
113.1767168	37.81920135	3695.189	63.857	
113.1766484	37.81932479	3695.369	63.872	
113.1765802	37.8194483	3695.558	63.887	
113.176512	37.81957156	3695.742	63.902	
113.1764439	37.81969485	3695.929	63.917	
113.1763758	37.81981815	3696.114	63.932	
113.1763076	37.81994141	3696.284	63.947	
113.1762395	37.82006461	3696.459	63.962	
113.1761714	37.82018781	3696.632	63.977	
113.1761033	37.82031103	3696.812	63.992	
113.1760352	37.82043429	3696.991	64.007	
113.1759671	37.82055752	3697.175	64.022	
113.175899	37.82068072	3697.349	64.037	
113.1758308	37.8208038	3697.522	64.052	
113.1757627	37.82092696	3697.71	64.067	
113.1756946	37.82104991	3697.905	64.082	
113.1756265	37.82117292	3698.101	64.097	
113.1755585	37.82129595	3698.282	64.112	
113.1754905	37.82141871	3698.46	64.127	
113.1754227	37.8215414	3698.604	64.142	
113.1753549	37.82166396	3698.782	64.157	
113.1752871	37.82178651	3698.965	64.172	
113.1752196	37.82190892	3699.14	64.187	
113.1751519	37.82203107	3699.322	64.202	
113.1750842	37.82215312	3699.507	64.217	
113.1750167	37.822275	3699.693	64.232	
113.1749492	37.82239681	3699.87	64.247	
113.1748819	37.8225184	3700.034	64.262	
113.174815	37.82264011	3700.211	64.277	
113.1747477	37.8227615	3700.388	64.292	
113.1746806	37.82288291	3700.545	64.307	
113.1746135	37.8230042	3700.713	64.322	
113.1745464	37.82312556	3700.877	64.337	
113.1744797	37.82324686	3701.054	64.352	
113.1744127	37.82336787	3701.217	64.367	
113.1743458	37.82348884	3701.382	64.382	
113.1742789	37.82360976	3701.575	64.397	
113.1742122	37.82373048	3701.776	64.412	
113.1741456	37.82385109	3701.951	64.427	
113.1740791	37.82397154	3702.131	64.442	
113.1740124	37.82409181	3702.328	64.457	
113.1739459	37.82421205	3702.498	64.472	
113.1738797	37.82433205	3702.658	64.487	
113.1738133	37.82445198	3702.827	64.502	
113.1737471	37.82457187	3703.005	64.517	
113.173681	37.82469144	3703.186	64.532	
113.1736148	37.82481106	3703.354	64.547	
113.1735487	37.82493066	3703.553	64.562	
113.1734828	37.82505004	3703.719	64.577	
113.1734169	37.82516929	3703.904	64.592	
113.1733509	37.82528862	3704.062	64.607	
113.173285	37.82540765	3704.224	64.622	
113.1732192	37.82552681	3704.403	64.637	
113.1731532	37.82564582	3704.566	64.652	
113.1730874	37.82576483	3704.732	64.667	
113.1730217	37.82588397	3704.893	64.682	
113.1729557	37.82600338	3705.022	64.697	
113.1728897	37.82612303	3705.129	64.712	
113.1728235	37.82624298	3705.18	64.727	
113.1727569	37.82636319	3705.245	64.742	
113.1726903	37.82648389	3705.281	64.757	
113.1726233	37.82660478	3705.323	64.772	
113.1725564	37.82672592	3705.369	64.787	
113.1724893	37.82684738	3705.396	64.802	
113.1724218	37.82696905	3705.42	64.817	
113.1723543	37.82709118	3705.446	64.832	
113.1722865	37.82721358	3705.479	64.847	
113.1722186	37.82733632	3705.523	64.862	
113.1721506	37.8274594	3705.552	64.877	
113.1720825	37.8275827	3705.593	64.892	
113.1720141	37.82770618	3705.619	64.907	
113.1719457	37.82782992	3705.658	64.922	
113.1718772	37.82795373	3705.667	64.937	
113.171809	37.82807735	3705.696	64.952	
113.1717407	37.82820054	3705.723	64.967	
113.1716728	37.82832359	3705.745	64.982	
113.171605	37.8284463	3705.777	64.997	
113.1715372	37.82856878	3705.816	65.012	
113.1714696	37.82869106	3705.832	65.027	
113.171402	37.8288131	3705.859	65.042	
113.1713348	37.82893506	3705.872	65.057	
113.1712674	37.82905687	3705.891	65.072	
113.1712001	37.82917849	3705.889	65.087	
113.1711329	37.82930016	3705.88	65.102	
113.171066	37.82942192	3705.87	65.117	
113.1709987	37.82954364	3705.83	65.132	
113.1709312	37.82966533	3705.795	65.147	
113.170864	37.82978717	3705.774	65.162	
113.1707964	37.82990888	3705.737	65.177	
113.1707292	37.8300309	3705.684	65.192	
113.1706617	37.83015299	3705.643	65.207	
113.1705942	37.83027505	3705.604	65.222	
113.1705265	37.83039729	3705.564	65.237	
113.170459	37.83051962	3705.529	65.252	
113.1703913	37.83064195	3705.477	65.267	
113.1703237	37.83076457	3705.427	65.282	
113.1702559	37.83088727	3705.386	65.297	
113.170188	37.83101012	3705.331	65.312	
113.1701199	37.83113316	3705.285	65.327	
113.1700518	37.83125625	3705.23	65.342	
113.1699836	37.83137948	3705.179	65.357	
113.1699153	37.83150289	3705.132	65.372	
113.1698469	37.83162649	3705.059	65.387	
113.1697786	37.83175025	3705.01	65.402	
113.16971	37.83187422	3704.947	65.417	
113.1696415	37.83199829	3704.891	65.432	
113.1695727	37.83212255	3704.824	65.447	
113.1695039	37.83224678	3704.778	65.462	
113.1694352	37.83237121	3704.733	65.477	
113.1693663	37.83249578	3704.686	65.492	
113.1692974	37.83262048	3704.638	65.507	
113.169228	37.83274525	3704.59	65.522	
113.169159	37.83287029	3704.545	65.537	
113.1690899	37.83299541	3704.477	65.552	
113.1690205	37.83312058	3704.422	65.567	
113.1689512	37.833246	3704.371	65.582	
113.1688818	37.83337136	3704.307	65.597	
113.1688123	37.83349709	3704.258	65.612	
113.1687426	37.83362287	3704.201	65.627	
113.168673	37.83374882	3704.153	65.642	
113.1686033	37.83387513	3704.101	65.657	
113.1685335	37.8340014	3704.052	65.672	
113.1684636	37.83412777	3703.999	65.687	
113.1683936	37.83425424	3703.95	65.702	
113.1683235	37.83438092	3703.904	65.717	
113.1682536	37.83450775	3703.832	65.732	
113.1681836	37.83463477	3703.769	65.747	
113.1681132	37.83476199	3703.717	65.762	
113.1680428	37.8348894	3703.666	65.777	
113.1679725	37.83501688	3703.6	65.792	
113.167902	37.83514442	3703.541	65.807	
113.1678315	37.83527208	3703.496	65.822	
113.1677607	37.83539985	3703.446	65.837	
113.1676898	37.83552772	3703.418	65.852	
113.1676192	37.8356558	3703.36	65.867	
113.1675483	37.83578392	3703.313	65.882	
113.1674773	37.83591222	3703.251	65.897	
113.1674063	37.83604048	3703.205	65.912	
113.1673351	37.83616869	3703.158	65.927	
113.1672642	37.83629707	3703.102	65.942	
113.167193	37.83642535	3703.074	65.957	
113.1671221	37.83655366	3703.052	65.972	
113.1670512	37.83668177	3703.059	65.987	
113.1669806	37.83680968	3703.07	66.002	
113.1669099	37.83693728	3703.126	66.017	
113.1668396	37.8370643	3703.186	66.032	
113.1667699	37.83719098	3703.276	66.047	
113.1667003	37.83731699	3703.362	66.062	
113.1666306	37.8374424	3703.458	66.077	
113.1665616	37.83756718	3703.545	66.092	
113.1664928	37.83769147	3703.645	66.107	
113.1664244	37.83781522	3703.741	66.122	
113.1663564	37.83793825	3703.835	66.137	
113.1662886	37.83806075	3703.945	66.152	
113.1662212	37.83818266	3704.037	66.167	
113.1661541	37.83830401	3704.129	66.182	
113.1660873	37.83842487	3704.219	66.197	
113.1660206	37.83854561	3704.307	66.212	
113.1659537	37.83866605	3704.401	66.227	
113.1658871	37.83878639	3704.49	66.242	
113.1658204	37.83890652	3704.582	66.257	
113.1657539	37.83902663	3704.674	66.272	
113.1656875	37.83914673	3704.787	66.287	
113.1656211	37.83926698	3704.903	66.302	
113.1655545	37.8393873	3705.05	66.317	
113.1654877	37.83950757	3705.165	66.332	
113.1654211	37.83962798	3705.29	66.347	
113.1653546	37.83974832	3705.43	66.362	
113.1652879	37.83986872	3705.601	66.377	
113.1652215	37.83998895	3705.768	66.392	
113.1651552	37.84010902	3705.949	66.407	
113.1650887	37.84022907	3706.112	66.422	
113.1650223	37.84034899	3706.269	66.437	
113.164956	37.84046875	3706.445	66.452	
113.1648899	37.84058843	3706.62	66.467	
113.1648236	37.84070803	3706.803	66.482	
113.1647577	37.84082754	3706.975	66.497	
113.1646916	37.84094681	3707.186	66.512	
113.1646256	37.84106606	3707.359	66.527	
113.1645595	37.84118502	3707.549	66.542	
113.1644936	37.84130389	3707.716	66.557	
113.1644278	37.84142282	3707.91	66.572	
113.1643622	37.84154158	3708.092	66.587	
113.1642967	37.84166033	3708.266	66.602	
113.1642311	37.84177885	3708.447	66.617	
113.1641656	37.8418974	3708.645	66.632	
113.1641	37.84201574	3708.82	66.647	
113.1640347	37.84213398	3709.009	66.662	
113.1639695	37.84225226	3709.188	66.677	
